"indexed.date-time",DOI,title,URL,author,"container-title",publisher,"short-container-title","created.date-time"
"[""2020-03-20T20:11:01.000Z"",""2020-03-20T20:11:01.000Z""]","10.1101/2020.03.17.20037671","[""Modeling and Forecasting Trend of COVID-19 Epidemic in Iran""]","http://dx.doi.org/10.1101/2020.03.17.20037671","[{""given"":""Ali"",""sequence"":""first"",""ORCID"":""http://orcid.org/0000-0002-7711-2508"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Ahmadi""},{""given"":""Majid"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0003-4084-4403"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Shirani""},{""given"":""Fereydoon"",""sequence"":""additional"",""affiliation"":[],""family"":""Rahmani""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T19:50:31.000Z"
"[""2020-03-20T20:11:01.000Z"",""2020-03-20T20:11:01.000Z""]","10.21203/rs.3.rs-18121/v1","[""COVID-19 discharged patients in Hunan, China: correlation between early features and prognosis""]","http://dx.doi.org/10.21203/rs.3.rs-18121/v1",,,"Research Square",,"2020-03-20T19:38:22.000Z"
"[""2020-03-20T20:11:02.000Z"",""2020-03-20T20:11:02.000Z""]","10.1101/2020.03.17.20037648","[""Sentinel Event Surveillance to Estimate Total SARS-CoV-2 Infections, United States""]","http://dx.doi.org/10.1101/2020.03.17.20037648","[{""given"":""Andrew A."",""sequence"":""first"",""ORCID"":""http://orcid.org/0000-0002-2181-3559"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Lover""},{""given"":""Thomas"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-6362-9231"",""authenticated-orcid"":false,""affiliation"":[],""family"":""McAndrew""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T19:29:21.000Z"
"[""2020-03-20T20:11:02.000Z"",""2020-03-20T20:11:02.000Z""]","10.1101/2020.03.18.20038117","[""Predicting the epidemic trend of COVID-19 in China and across the world using the machine learning approach""]","http://dx.doi.org/10.1101/2020.03.18.20038117","[{""given"":""Mengyuan"",""sequence"":""first"",""affiliation"":[],""family"":""Li""},{""given"":""Zhilan"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhang""},{""given"":""Shanmei"",""sequence"":""additional"",""affiliation"":[],""family"":""Jiang""},{""given"":""Qian"",""sequence"":""additional"",""affiliation"":[],""family"":""Liu""},{""given"":""Canping"",""sequence"":""additional"",""affiliation"":[],""family"":""Chen""},{""given"":""Yue"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhang""},{""given"":""Xiaosheng"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T19:35:17.000Z"
"[""2020-03-20T20:11:02.000Z"",""2020-03-20T20:11:02.000Z""]","10.1101/2020.03.17.20037796","[""Reverse transcription loop-mediated isothermal amplification combined with nanoparticles-based biosensor for diagnosis of COVID-19""]","http://dx.doi.org/10.1101/2020.03.17.20037796","[{""given"":""Xiong"",""sequence"":""first"",""affiliation"":[],""family"":""Zhu""},{""given"":""Xiaoxia"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Limei"",""sequence"":""additional"",""affiliation"":[],""family"":""Han""},{""given"":""Ting"",""sequence"":""additional"",""affiliation"":[],""family"":""Chen""},{""given"":""Licheng"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Huan"",""sequence"":""additional"",""affiliation"":[],""family"":""Li""},{""given"":""Sha"",""sequence"":""additional"",""affiliation"":[],""family"":""Li""},{""given"":""Lvfen"",""sequence"":""additional"",""affiliation"":[],""family"":""He""},{""given"":""Xiaoying"",""sequence"":""additional"",""affiliation"":[],""family"":""Fu""},{""given"":""Shaojin"",""sequence"":""additional"",""affiliation"":[],""family"":""Chen""},{""given"":""Xing"",""sequence"":""additional"",""affiliation"":[],""family"":""Mei""},{""given"":""Hai"",""sequence"":""additional"",""affiliation"":[],""family"":""Chen""},{""given"":""Yi"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T19:45:26.000Z"
"[""2020-03-20T20:11:03.000Z"",""2020-03-20T20:11:03.000Z""]","10.1089/lrb.2020.29084.cov","[""COVID-19 (Coronavirus)""]","http://dx.doi.org/10.1089/lrb.2020.29084.cov",,"[""Lymphatic Research and Biology""]","Mary Ann Liebert Inc","[""Lymphatic Research and Biology""]","2020-03-20T19:40:22.000Z"
"[""2020-03-20T20:40:47.000Z"",""2020-03-20T20:40:47.000Z""]","10.1038/d41586-020-00786-y","[""A year without conferences? How the coronavirus pandemic could change research""]","http://dx.doi.org/10.1038/d41586-020-00786-y","[{""given"":""Giuliana"",""sequence"":""first"",""affiliation"":[],""family"":""Viglione""}]","[""Nature""]","Springer Science and Business Media LLC","[""Nature""]","2020-03-16T18:03:41.000Z"
"[""2020-03-20T20:40:48.000Z"",""2020-03-20T20:40:48.000Z""]","10.1101/2020.03.17.20037788","[""Intensive Care Unit Resource Planning During COVID-19 Emergency at the Regional Level: the Italian case.""]","http://dx.doi.org/10.1101/2020.03.17.20037788","[{""given"":""Pietro Hiram"",""sequence"":""first"",""affiliation"":[],""family"":""Guzzi""},{""given"":""Giuseppe"",""sequence"":""additional"",""affiliation"":[],""family"":""Tradigo""},{""given"":""Pierangelo"",""sequence"":""additional"",""affiliation"":[],""family"":""Veltri""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T20:09:20.000Z"
"[""2020-03-20T20:40:49.000Z"",""2020-03-20T20:40:49.000Z""]","10.1007/s11684-020-0753-1","[""2019 novel Coronavirus outbreak: a quiz or final exam?""]","http://dx.doi.org/10.1007/s11684-020-0753-1","[{""given"":""Jiuyang"",""sequence"":""first"",""affiliation"":[],""family"":""Xu""},{""given"":""Yijun"",""sequence"":""additional"",""affiliation"":[],""family"":""Chen""},{""given"":""Hao"",""sequence"":""additional"",""affiliation"":[],""family"":""Chen""},{""given"":""Bin"",""sequence"":""additional"",""affiliation"":[],""family"":""Cao""}]","[""Frontiers of Medicine""]","Springer Science and Business Media LLC","[""Front. Med.""]","2020-03-20T18:02:40.000Z"
"[""2020-03-20T20:40:49.000Z"",""2020-03-20T20:40:49.000Z""]","10.1101/2020.03.17.20037838","[""AAEDM: Theoretical Dynamic Epidemic Diffusion Model and Covid-19 Korea Pandemic Cases""]","http://dx.doi.org/10.1101/2020.03.17.20037838","[{""given"":""Song-Kyoo"",""sequence"":""first"",""affiliation"":[],""family"":""Kim""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T20:15:20.000Z"
"[""2020-03-20T20:40:49.000Z"",""2020-03-20T20:40:49.000Z""]","10.1200/go.20.00064","[""Outcome of Oncology Patients Infected With Coronavirus""]","http://dx.doi.org/10.1200/go.20.00064","[{""given"":""Abdul-Rahman"",""sequence"":""first"",""affiliation"":[{""name"":""Department of Oncology, King Abdulaziz Medical City, King Saud bin Abdulaziz University for Health Sciences, King Abdullah International Medical Research Center, Riyadh, Saudi Arabia""}],""family"":""Jazieh""},{""given"":""Thamer H."",""sequence"":""additional"",""affiliation"":[{""name"":""Department of Oncology, King Abdulaziz Medical City, King Saud bin Abdulaziz University for Health Sciences, King Abdullah International Medical Research Center, Riyadh, Saudi Arabia""}],""family"":""Alenazi""},{""given"":""Ayman"",""sequence"":""additional"",""affiliation"":[{""name"":""Department of Oncology, King Abdulaziz Medical City, King Saud bin Abdulaziz University for Health Sciences, King Abdullah International Medical Research Center, Riyadh, Saudi Arabia""}],""family"":""Alhejazi""},{""given"":""Faisal"",""sequence"":""additional"",""affiliation"":[{""name"":""Department of Oncology, King Abdulaziz Medical City, King Saud bin Abdulaziz University for Health Sciences, King Abdullah International Medical Research Center, Riyadh, Saudi Arabia""}],""family"":""Al Safi""},{""given"":""Ashwaq"",""sequence"":""additional"",""affiliation"":[{""name"":""Department of Oncology, King Abdulaziz Medical City, King Saud bin Abdulaziz University for Health Sciences, King Abdullah International Medical Research Center, Riyadh, Saudi Arabia""}],""family"":""Al Olayan""}]","[""JCO Global Oncology""]","American Society of Clinical Oncology (ASCO)","[""JCO Global Oncology""]","2020-03-20T19:59:19.000Z"
"[""2020-03-20T20:40:50.000Z"",""2020-03-20T20:40:50.000Z""]","10.1101/2020.03.18.20038059","[""SARS-CoV-2 specific antibody responses in COVID-19 patients""]","http://dx.doi.org/10.1101/2020.03.18.20038059","[{""given"":""NISREEN M.A."",""sequence"":""first"",""ORCID"":""http://orcid.org/0000-0002-2394-1079"",""authenticated-orcid"":false,""affiliation"":[],""family"":""OKBA""},{""given"":""Marcel A"",""sequence"":""additional"",""affiliation"":[],""family"":""Muller""},{""given"":""Wentao"",""sequence"":""additional"",""affiliation"":[],""family"":""Li""},{""given"":""Chunyan"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Corine H."",""sequence"":""additional"",""affiliation"":[],""family"":""GeurtsvanKessel""},{""given"":""Victor M."",""sequence"":""additional"",""affiliation"":[],""family"":""Corman""},{""given"":""Mart M."",""sequence"":""additional"",""affiliation"":[],""family"":""Lamers""},{""given"":""Reina S."",""sequence"":""additional"",""affiliation"":[],""family"":""Sikkema""},{""given"":""Erwin"",""sequence"":""additional"",""affiliation"":[],""family"":""de Bruin""},{""given"":""Felicity D."",""sequence"":""additional"",""affiliation"":[],""family"":""Chandler""},{""given"":""Yazdan"",""sequence"":""additional"",""affiliation"":[],""family"":""Yazdanpanah""},{""given"":""Quentin"",""sequence"":""additional"",""affiliation"":[],""family"":""Le Hingrat""},{""given"":""Diane"",""sequence"":""additional"",""affiliation"":[],""family"":""Descamps""},{""given"":""Nadhira"",""sequence"":""additional"",""affiliation"":[],""family"":""Houhou-Fidouh""},{""given"":""Chantal B. E. M."",""sequence"":""additional"",""affiliation"":[],""family"":""Reusken""},{""given"":""Berend-Jan"",""sequence"":""additional"",""affiliation"":[],""family"":""Bosch""},{""given"":""Christian"",""sequence"":""additional"",""affiliation"":[],""family"":""Drosten""},{""given"":""Marion P.G."",""sequence"":""additional"",""affiliation"":[],""family"":""Koopmans""},{""given"":""Bart L."",""sequence"":""additional"",""affiliation"":[],""family"":""Haagmans""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T20:15:11.000Z"
"[""2020-03-20T20:40:50.000Z"",""2020-03-20T20:40:50.000Z""]","10.31219/osf.io/q6tsc","[""In search of feasible interventions for the prevention and cure of novel Coronavirus disease 2019""]","http://dx.doi.org/10.31219/osf.io/q6tsc","[{""given"":""Sunil"",""sequence"":""first"",""ORCID"":""http://orcid.org/0000-0002-7460-2667"",""authenticated-orcid"":true,""affiliation"":[],""family"":""Verma""}]",,"Center for Open Science",,"2020-03-20T20:20:53.000Z"
"[""2020-03-20T20:40:51.000Z"",""2020-03-20T20:40:51.000Z""]","10.1007/s12250-020-00212-7","[""A Unique Protease Cleavage Site Predicted in the Spike Protein of the Novel Pneumonia Coronavirus (2019-nCoV) Potentially Related to Viral Transmissibility""]","http://dx.doi.org/10.1007/s12250-020-00212-7","[{""given"":""Qiong"",""sequence"":""first"",""affiliation"":[],""family"":""Wang""},{""given"":""Ye"",""sequence"":""additional"",""affiliation"":[],""family"":""Qiu""},{""given"":""Jin-Yan"",""sequence"":""additional"",""affiliation"":[],""family"":""Li""},{""given"":""Zhi-Jian"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhou""},{""given"":""Ce-Heng"",""sequence"":""additional"",""affiliation"":[],""family"":""Liao""},{""given"":""Xing-Yi"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0003-3964-5140"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Ge""}]","[""Virologica Sinica""]","Springer Science and Business Media LLC","[""Virol. Sin.""]","2020-03-20T14:02:44.000Z"
"[""2020-03-20T20:40:51.000Z"",""2020-03-20T20:40:51.000Z""]","10.1101/2020.03.18.20038018","[""Antibody responses to SARS-CoV-2 in COVID-19 patients: the perspective application of serological tests in clinical practice""]","http://dx.doi.org/10.1101/2020.03.18.20038018","[{""given"":""Quan-xin"",""sequence"":""first"",""affiliation"":[],""family"":""Long""},{""given"":""Hai-jun"",""sequence"":""additional"",""affiliation"":[],""family"":""Deng""},{""given"":""Juan"",""sequence"":""additional"",""affiliation"":[],""family"":""Chen""},{""given"":""Jieli"",""sequence"":""additional"",""affiliation"":[],""family"":""Hu""},{""given"":""Bei-zhong"",""sequence"":""additional"",""affiliation"":[],""family"":""Liu""},{""given"":""Pu"",""sequence"":""additional"",""affiliation"":[],""family"":""Liao""},{""given"":""Yong"",""sequence"":""additional"",""affiliation"":[],""family"":""Lin""},{""given"":""Li-hua"",""sequence"":""additional"",""affiliation"":[],""family"":""Yu""},{""given"":""Zhan"",""sequence"":""additional"",""affiliation"":[],""family"":""Mo""},{""given"":""Yin-yin"",""sequence"":""additional"",""affiliation"":[],""family"":""Xu""},{""given"":""Fang"",""sequence"":""additional"",""affiliation"":[],""family"":""Gong""},{""given"":""Gui-cheng"",""sequence"":""additional"",""affiliation"":[],""family"":""Wu""},{""given"":""Xian-xiang"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhang""},{""given"":""Yao-kai"",""sequence"":""additional"",""affiliation"":[],""family"":""Chen""},{""given"":""Zhi-jie"",""sequence"":""additional"",""affiliation"":[],""family"":""Li""},{""given"":""Kun"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Xiao-li"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhang""},{""given"":""Wen-guang"",""sequence"":""additional"",""affiliation"":[],""family"":""Tian""},{""given"":""Chang-chun"",""sequence"":""additional"",""affiliation"":[],""family"":""Niu""},{""given"":""Qing-jun"",""sequence"":""additional"",""affiliation"":[],""family"":""Yang""},{""given"":""Jiang-lin"",""sequence"":""additional"",""affiliation"":[],""family"":""Xiang""},{""given"":""Hong-xin"",""sequence"":""additional"",""affiliation"":[],""family"":""Du""},{""given"":""Hua-wen"",""sequence"":""additional"",""affiliation"":[],""family"":""Liu""},{""given"":""Chunhui"",""sequence"":""additional"",""affiliation"":[],""family"":""Lang""},{""given"":""Xiao-he"",""sequence"":""additional"",""affiliation"":[],""family"":""Luo""},{""given"":""Shao-bo"",""sequence"":""additional"",""affiliation"":[],""family"":""Wu""},{""given"":""Xiao-ping"",""sequence"":""additional"",""affiliation"":[],""family"":""Cui""},{""given"":""Zheng"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhou""},{""given"":""Jing"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Cheng-jun"",""sequence"":""additional"",""affiliation"":[],""family"":""Xue""},{""given"":""Xiao-feng"",""sequence"":""additional"",""affiliation"":[],""family"":""Li""},{""given"":""Li"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Xiao-jun"",""sequence"":""additional"",""affiliation"":[],""family"":""Tang""},{""given"":""Yong"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhang""},{""given"":""Jing-fu"",""sequence"":""additional"",""affiliation"":[],""family"":""Qiu""},{""given"":""Xia-mao"",""sequence"":""additional"",""affiliation"":[],""family"":""Liu""},{""given"":""Jin-jing"",""sequence"":""additional"",""affiliation"":[],""family"":""Li""},{""given"":""De-chun"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhang""},{""given"":""Fan"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhang""},{""given"":""Xue-fei"",""sequence"":""additional"",""affiliation"":[],""family"":""Cai""},{""given"":""Deqiang"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Yuan"",""sequence"":""additional"",""affiliation"":[],""family"":""Hu""},{""given"":""Ji-hua"",""sequence"":""additional"",""affiliation"":[],""family"":""Ren""},{""given"":""Ni"",""sequence"":""additional"",""affiliation"":[],""family"":""Tang""},{""given"":""Ping"",""sequence"":""additional"",""affiliation"":[],""family"":""Liu""},{""given"":""Qin"",""sequence"":""additional"",""affiliation"":[],""family"":""Li""},{""given"":""Ai-long"",""sequence"":""additional"",""affiliation"":[],""family"":""Huang""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T20:15:13.000Z"
"[""2020-03-20T20:40:51.000Z"",""2020-03-20T20:40:51.000Z""]","10.1056/nejmp2005755","[""Covid-19 and the Stiff Upper Lip — The Pandemic Response in the United Kingdom""]","http://dx.doi.org/10.1056/nejmp2005755","[{""given"":""David J."",""sequence"":""first"",""affiliation"":[{""name"":""From the Nuffield Department of Population Health, University of Oxford, Oxford, United Kingdom.""}],""family"":""Hunter""}]","[""New England Journal of Medicine""]","Massachusetts Medical Society","[""N Engl J Med""]","2020-03-20T17:01:03.000Z"
"[""2020-03-20T20:40:51.000Z"",""2020-03-20T20:40:51.000Z""]","10.1101/2020.03.17.20037697","[""Estimating Spot Prevalence of COVID-19 from Daily Death Data in Italy""]","http://dx.doi.org/10.1101/2020.03.17.20037697","[{""given"":""Ali"",""sequence"":""first"",""affiliation"":[],""family"":""Raheem""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T20:10:31.000Z"
"[""2020-03-20T21:11:12.000Z"",""2020-03-20T21:11:12.000Z""]","10.1136/jclinpath-2020-206563","[""Practical laboratory considerations amidst the COVID-19 outbreak: early experience from Singapore""]","http://dx.doi.org/10.1136/jclinpath-2020-206563","[{""given"":""Shaun S"",""sequence"":""first"",""ORCID"":""http://orcid.org/0000-0003-4100-0165"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Tan""},{""given"":""Benedict"",""sequence"":""additional"",""affiliation"":[],""family"":""Yan""},{""given"":""Sharon"",""sequence"":""additional"",""affiliation"":[],""family"":""Saw""},{""given"":""Chun Kiat"",""sequence"":""additional"",""affiliation"":[],""family"":""Lee""},{""given"":""Ai Teng"",""sequence"":""additional"",""affiliation"":[],""family"":""Chong""},{""given"":""Roland"",""sequence"":""additional"",""affiliation"":[],""family"":""Jureen""},{""given"":""Sunil"",""sequence"":""additional"",""affiliation"":[],""family"":""Sethi""}]","[""Journal of Clinical Pathology""]",BMJ,"[""J Clin Pathol""]","2020-03-20T20:56:04.000Z"
